mirID,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63
mir447,0.130843535,-0.079019196,-0.308432281,0.168677092,0.154082268,0.000802753,0.295718104,0.101381667,0.007720314,0.131620973,-0.253958553,0.065689348,-0.047957283,0.075438358,0.043218181,-0.08230412,0.095566794,0.302569836,-0.153891489,-0.198535323,0.147475794,-0.103604414,0.125101,0.020825638,0.538976967,-0.283049852,-0.162692547,0.083134823,-0.030426648,0.016042482,-0.169867918,-0.127739072,-0.624350846,-0.165184006,-0.14553453,-0.027704336,-0.024169898,0.096594267,-0.003643037,0.209865823,-0.048278056,-0.040051874,-0.506826401,-0.036841303,-0.185429245,0.118391387,-0.145770594,0.065259792,-0.064123131,0.013997111,-0.159408882,-0.265823632,0.047970206,0.245821729,-0.081295796,0.052349009,0.088599257,-0.576123238,-0.185584813,-0.127537772,0.032140359,0.546553493,-0.155630484,-0.153219163
mir448,0.062796891,-0.150429353,-0.281814128,0.196602911,0.171595857,0.042464606,0.206424177,0.100373253,0.084163964,0.183075845,0.096286207,-0.003207837,-0.075304471,0.023350244,0.156165883,-0.044558711,0.367594779,0.043747209,-0.28336674,0.071592972,-0.135297999,-0.160873905,0.098153166,0.125017613,0.190596595,-0.382574141,0.26836434,0.130837679,0.001389402,0.070365503,-0.178507179,-0.154309124,-0.377652377,-0.266648114,-0.069539517,-0.226595774,0.176866382,0.42417562,-0.027349534,0.226767957,-0.011060568,-0.052746419,-0.526162684,-0.043657474,-0.1857678,0.125711203,0.151733398,0.129818767,0.058266163,-0.255506545,-0.377343565,-0.297605842,0.057727966,0.282963365,-0.079544894,-0.130302846,0.255360752,-0.650324047,-0.192538038,-0.207890049,-0.125056833,0.412261665,0.124130003,-0.079741143
mir449,0.180621356,-0.18481788,-0.304784596,-0.09460701,0.127315551,0.015668137,0.236766025,0.099479444,0.077101775,0.122351199,-0.061325125,0.035616029,-0.0415399,0.016003849,0.029786037,-0.054609273,0.369769692,0.174997091,0.295372665,-0.148158669,0.043089516,-0.101681449,0.166829929,0.144833818,0.173457444,-0.309863716,0.193788469,0.041837066,0.102997035,0.056531511,-0.237575203,0.058503799,-0.39977178,-0.20103009,0.20155251,0.061178543,0.381892055,0.439075708,0.369008899,0.167456448,-0.134543642,0.009758827,-0.358597159,-0.0464046,-0.236803323,0.167779595,-0.107736342,-0.124389142,-0.129215658,-0.047801159,0.149483368,-0.33109656,0.068410888,0.384496093,-0.226216316,0.209714353,0.176229104,-0.533773065,0.141527906,-0.195787594,-0.055302162,0.252804726,-0.098425657,-0.054000665
mir450,0.094929472,-0.187447354,-0.171486214,-0.067276865,0.13895613,0.147655696,0.235641435,0.104362041,-0.073749371,0.14013958,-0.009377223,0.070159532,-0.124824114,0.129990131,-0.011352463,0.051556315,0.330739051,0.15161851,-0.261702716,-0.114985608,0.002502718,0.063638024,0.124165043,0.00512479,0.474491388,-0.057109501,-0.060749453,0.075694732,0.01374735,-0.031518389,-0.133517653,-0.204567119,-0.596046269,-0.081649572,-0.026109811,0.054004859,0.040001217,-0.029456619,-0.097838759,0.200053647,-0.010755282,-0.026762251,-0.530826926,-0.020809712,-0.187598065,0.126720861,0.149279654,0.049376026,0.197199672,-0.071830109,-0.25275889,-0.161274016,0.018890133,0.332880795,-0.093862139,-0.058594696,0.070494488,-0.294597715,-0.036609642,0.214076579,0.169781625,0.404673696,-0.105456695,-0.141838595
mir451,-0.061334431,-0.074102752,-0.241709143,0.083636925,0.136133298,0.130714387,0.28671515,0.10062439,-0.044252086,0.160750315,0.17219609,-0.065194778,-0.054803237,0.164598703,0.10290391,-0.028165627,0.199343711,0.164414942,-0.10501983,-0.161036745,-0.294035494,-0.014511552,0.12361069,0.069219753,0.315464884,-0.348588645,-0.092856944,0.025089161,-0.200894997,0.024333129,-0.181176871,-0.153591275,-0.511220455,0.040261902,0.03847418,0.055370532,0.134194568,0.113951042,0.229516581,0.233728245,-0.010409639,-0.086931065,-0.397191167,-0.035802975,-0.210899919,0.192648649,-0.131524861,0.214049518,-0.012378065,-0.085566923,-0.044625927,-0.24114272,0.025816733,0.468789667,0.019029975,0.027501374,0.246801123,-0.62146461,0.128503919,-0.116690114,-0.256071001,0.367860466,-0.210917488,-0.329841733
mir452,0.151890531,-0.20339556,-0.206410721,-0.004460089,0.152369812,-0.058782768,0.300942987,0.092788249,-0.001947015,0.204882175,0.051630653,0.188121408,-0.058020454,-0.120246261,0.062857099,-0.048862923,0.096999004,0.299889833,-0.203340828,0.046380397,-0.237397835,-0.226816833,0.077589735,0.1598977,0.204232216,-0.361838728,-0.117708065,0.10280861,0.162155986,0.044121537,-0.113693006,-0.128051639,-0.417174488,0.039659955,0.072329938,-0.136609122,0.172874689,0.325162888,-0.041604124,0.217468292,-0.024327565,0.009817132,-0.462108314,-0.030343542,-0.229782939,0.187617823,0.109209672,-0.095005691,0.311119676,0.052203797,-0.265304357,-0.387406856,0.100077637,0.393408239,0.008839644,-0.049137209,0.126031831,-0.537960887,0.05722579,-0.204527974,0.11875245,0.296845496,-0.024752982,-0.410943717
mir453,-0.055864867,-0.154542834,-0.159987435,-0.004001769,0.148578301,0.164580986,0.302375525,0.128664106,-0.06219466,0.144898444,-0.067953832,0.177222922,-0.012387379,0.095277809,0.065567024,0.123960629,0.019799659,0.485858351,-0.092715845,-0.266801447,-0.10394647,-0.297937632,0.103374735,0.061992172,0.205198884,-0.263185918,-0.128602207,-0.035737354,0.035411436,-0.011427878,-0.186175048,-0.035374466,-0.516899288,-0.020792669,-0.148082346,0.014450294,0.053053658,0.243314564,-0.035476685,0.208484173,-0.049745724,-0.02326406,-0.523121655,-0.037691221,-0.208915785,0.170629904,-0.180977941,0.169711262,0.009032114,0.108643904,0.345753044,-0.277816743,-0.066597268,0.251332313,-0.020867819,0.025849951,0.109290868,-0.467854112,0.077721864,0.061553389,-0.072326355,0.430196196,-0.084267631,-0.289246827
mir454,-0.083855718,-0.139037341,-0.270655155,0.308123916,0.185465038,-0.085656717,0.311627716,0.088201411,-0.023023371,0.146612257,-0.063047074,0.105225161,0.014834858,0.100828484,-0.060471933,0.04970682,0.124959484,0.192225665,-0.034096025,0.231460392,0.072876856,-0.172509164,0.081523903,0.263199061,0.314474016,-0.46843186,0.045013335,-0.042391021,-0.093839534,0.101453662,-0.252736986,-0.082103685,-0.49251923,-0.093888335,0.038821276,-0.047259007,0.23740983,0.011856164,0.279940873,0.246540278,0.131961197,0.000602773,-0.395647913,-0.063246109,-0.195118845,0.200046092,0.119525723,0.009055601,-0.074820079,-0.164235115,0.19654274,-0.267080843,-0.215780407,0.545633376,0.193603635,-0.117380142,0.299011171,-0.682009459,0.018768437,-0.039258685,-0.28210929,0.335512519,-0.111216642,-0.438157797
mir455,-0.26346302,-0.171635494,-0.135558173,-0.240597486,0.183018133,0.134434208,0.227589518,0.09998671,-0.03964575,0.134913817,-0.050994027,-0.105119489,-0.080738343,0.166037172,0.123453923,0.185532779,0.086769983,0.083461173,-0.076405905,-0.020451264,0.050127432,-0.27639091,0.094209105,0.02954868,0.382831186,-0.269834578,-0.097109385,0.107517414,-0.133782133,-0.049332596,-0.171194986,-0.142539173,-0.544336975,-0.216421545,-0.204752028,0.085144557,0.259851456,0.031035535,-0.315508038,0.181102663,0.145777404,-0.163289085,-0.391230643,-0.016327895,-0.158248082,0.196538687,0.044130418,0.030216031,0.053109739,-0.089018054,-0.227816522,-0.236026317,0.208200023,0.386637241,-0.105978325,0.027441347,0.25135994,-0.450282604,0.029649824,0.226794288,-0.095912494,0.335350484,-0.301839322,0.01269723
mir456,0.120306171,-0.1577411,-0.317356527,0.100082666,0.118698157,0.127572879,0.207728803,0.078485772,0.04159477,0.133058041,0.013829218,-0.140010491,-0.066703968,-0.003407413,0.009229435,0.053719722,0.274428725,0.115192242,0.009512113,-0.028650284,-0.015499625,-0.141164005,0.105796561,0.021030378,0.308355033,-0.331380874,0.070860699,0.058007617,0.01463119,0.023088954,-0.150332898,0.062592603,-0.392834216,-0.281084746,0.069438308,-0.134577349,0.475360125,0.337285101,0.241844371,0.20685406,-0.049155582,-0.040381625,-0.321002036,-0.025399564,-0.179987058,0.140732124,0.160197958,0.062295631,-0.235850647,0.06361489,0.179351106,-0.218237936,-0.157094166,0.296674967,-0.149716601,0.18292433,0.122009486,-0.523741007,-0.167374939,-0.202159271,-0.113045394,0.191648543,-0.198131338,-0.280413866
mir457,0.164586931,-0.219915137,-0.186247319,-0.165117398,0.145046026,-0.118215263,0.252248287,0.12094526,-0.157414153,0.185599327,0.202327847,0.012886882,-0.068593889,0.18814081,0.07223738,0.281221002,0.239655331,0.197460264,-0.270128518,0.091280915,-0.072447799,0.04628516,0.103011519,0.143899128,0.288138777,-0.280277103,-0.333331525,0.064449623,-0.144614726,-0.021573538,-0.168554634,-0.087693594,-0.622997403,0.019521905,-0.086006388,-0.147641078,0.168944836,-0.032651316,-0.111223608,0.228408977,0.054395296,-0.073817678,-0.495862037,0.003441637,-0.221020743,0.245736912,0.070868336,0.082549997,0.234985203,0.157413065,-0.017076775,-0.155900687,0.206178695,0.608902514,0.068324558,-0.093596704,0.273254424,-0.459073722,-0.133624911,0.225433394,-0.166912735,0.212466329,-0.230883345,-0.03897462
mir458,0.058837451,-0.116330683,-0.145656779,0.08469189,0.126930848,0.033268146,0.23205094,0.105860189,-0.021651,0.146580309,-0.067359611,0.217113048,-0.015114897,0.053643994,0.15370889,0.179674536,0.255965203,0.028614404,-0.098665379,-0.082342483,-0.080288827,-0.219311118,0.108538315,0.128213868,0.369401187,-0.248765141,-0.05874189,0.1261843,0.004880574,-0.054110028,-0.120960906,-0.056134135,-0.469371766,0.039079327,-0.251536995,-0.085625254,0.16429241,0.149946526,-0.642666459,0.197907746,-0.004476198,-0.039307866,-0.602279902,-0.034061145,-0.11314743,0.119346067,0.296031624,0.015761388,0.158094689,-0.342113227,-0.06789393,-0.26563406,0.192367136,0.322759241,-0.029911699,-0.003327141,0.217698544,-0.505720735,-0.042503931,0.0286361,-0.091743313,0.467925638,0.141395643,-0.03494703
mir459,0.11880628,-0.17332615,-0.086733967,-0.078224279,0.14389877,-0.098789848,0.210895568,0.099550091,-0.016465327,0.126173496,-0.042597223,-0.103137143,-0.140614301,0.104023136,0.01640206,0.114845484,0.447991252,0.247614399,0.0648643,0.202886179,-0.214119658,0.113217309,0.13117905,0.058944382,0.273941904,-0.209290788,0.220433071,0.113751322,-0.129183158,0.049377892,-0.197513163,-0.139496505,-0.531421244,-0.050408311,0.089303091,-0.03381684,0.197217926,0.125985384,0.092806026,0.249208897,0.009158664,-0.108333677,-0.372194886,-0.03285316,-0.218203917,0.165093601,0.202407539,-0.18132396,0.024025669,-0.205379173,-0.35651505,-0.221427321,0.075537108,0.53431344,-0.019169724,0.08417704,0.233668149,-0.415112436,0.21263361,-0.070560493,0.005210568,0.380430937,-0.098180838,-0.041579921
mir460,-0.005182993,-0.148904443,-0.237947449,0.200729504,0.163258776,-0.079660989,0.226404801,0.116236836,-0.037035763,0.127061635,0.174448416,0.027268192,-0.092992142,-0.027628032,0.108119369,0.122449666,0.237372935,-0.00680706,-0.057823002,-0.185887352,-0.034413073,0.125807524,0.094458334,0.016702794,0.284983218,-0.110581286,0.043003008,0.10442809,-0.129648775,-0.005795423,-0.127874449,-0.346517235,-0.415698677,-0.202740699,0.071512684,-0.034832206,0.215089142,0.220481798,0.115027487,0.243195921,0.024971239,0.145134434,-0.495858371,-0.028322501,-0.224333182,0.165594637,0.045891128,0.249148965,0.034662485,0.071895652,-0.257409245,-0.179075569,0.201522201,0.421085775,-0.046466757,-0.171925858,0.038638797,-0.260986924,0.201889545,-0.021005174,-0.068213761,0.47815448,-0.26925993,-0.011633333
mir461,0.22492227,-0.17363742,-0.294018477,0.016322518,0.184940502,-0.100237049,0.24256216,0.101026639,0.029533928,0.137356877,-0.006858731,0.102162614,-0.039094076,-0.024573347,0.043322299,-0.055624399,0.259164333,0.312815458,0.036966976,0.053469222,-0.185060024,-0.153937832,0.096599445,0.170287415,-0.012874903,-0.395628363,0.199145466,0.066580705,0.113538668,0.048974518,-0.227664456,-0.119972967,-0.404106975,-0.390256166,-0.039534003,-0.188975468,0.125888422,0.311374456,0.110643595,0.277078867,-0.154023871,-0.02168452,-0.533798158,-0.028292391,-0.255498827,0.139412522,0.02501855,0.108949363,-0.071096718,0.110751867,-0.102548584,-0.257789791,-0.147710577,0.428150326,-0.185874775,0.151034012,0.227160037,-0.569274783,0.12155953,-0.187129587,-0.054888479,0.320069015,-0.191692665,-0.156239673
mir462,-0.09288422,-0.188252151,-0.162577718,-0.048827119,0.112235993,-0.048401799,0.198583543,0.108413465,-0.06243727,0.145514727,-0.042267464,0.011762625,-0.040792715,0.115965135,0.11464341,0.204009056,0.076368779,0.219762713,-0.170487359,-0.166430593,-0.152582452,-0.189965546,0.102541044,-0.009006179,0.496400565,-0.193734497,-0.068937026,0.136606589,-0.085952908,-0.001266825,-0.147385582,0.029076481,-0.492691487,-0.015297005,-0.16932188,-0.120911308,0.36407882,0.086363293,-0.102501974,0.217811868,-0.049374934,-0.067807153,-0.350200564,-0.002814107,-0.171341255,0.193101764,-0.132238671,0.168481678,0.285734802,0.019231595,0.217510417,-0.257171154,-0.063602656,0.25909856,0.113597222,-0.096537896,0.206169918,-0.421589881,0.144361272,0.073074155,0.056129441,0.26606825,-0.236923859,-0.179011822
mir463,-0.148823038,-0.159004092,-0.248834714,-0.030583506,0.126596883,0.124055959,0.255431861,0.134472147,-0.093092583,0.158227682,0.120296754,-0.08023674,-0.031836007,0.141312391,0.015096019,0.188775092,0.44142279,0.043507785,-0.138204381,-0.019687748,-0.15510264,0.312854499,0.125685856,0.118675731,0.18183066,-0.149132043,0.270186067,0.037588611,-0.277180046,-0.010080799,-0.209164068,-0.015762094,-0.584993303,-0.007303966,-0.100728616,-0.011693388,0.035030391,0.192464247,-0.056281678,0.249782354,0.143670693,0.067025453,-0.416739166,-0.013408175,-0.313322306,0.262784004,0.022987528,0.085127294,0.112195715,-0.051376738,0.360803455,-0.136912018,0.089721784,0.575779557,0.291175842,-0.184588209,0.220973894,-0.262290686,0.01911748,-0.001243871,-0.321260095,0.18925184,-0.204221562,-0.241087109
mir464,0.182939127,-0.172695965,-0.116458826,0.231643513,0.141507089,0.196907327,0.164730459,0.116846167,0.036079183,0.150387228,-0.025331296,-0.015840245,-0.157297403,-0.139577463,0.132727131,-0.000923384,0.190837801,-0.09694051,-0.168150142,-0.080010973,-0.167410538,-0.130568922,0.120253861,0.013049779,0.118191309,-0.225651905,0.187582761,0.137536481,0.020270333,-0.008533894,-0.123547874,-0.042113274,-0.395134449,-0.039309829,-0.135465607,-0.01633832,0.497319579,0.345846295,0.032007448,0.230443984,0.077236414,-0.11388763,-0.552914619,-0.007190499,-0.270265669,0.165169165,0.079375848,0.077551305,0.056204941,0.022639552,-0.012407749,-0.246012747,0.122596502,0.299788862,0.000695495,-0.095866613,0.140493229,-0.442479938,-0.033109996,-0.228492752,-0.228719071,0.346006423,-0.137158975,0.033737328
mir465,0.008001924,-0.146282881,-0.189769149,0.01699641,0.175077647,0.042451032,0.316197246,0.088555411,-0.033711951,0.111320257,-0.104196057,0.084201477,-0.093962111,0.124473311,-0.088011011,0.099523865,0.332044691,0.197495818,-0.309277683,0.003784745,-0.17351681,-0.104296662,0.085989542,0.079573095,0.065457873,-0.263069749,0.048360925,0.086195074,0.029208072,0.048326451,-0.203226849,-0.294424564,-0.476737916,0.050169129,0.045731936,-0.196364492,0.181814075,0.290624738,0.404504508,0.245953575,-0.078720249,-0.013705256,-0.478721291,-0.025014762,-0.242341295,0.196241245,0.008159578,-0.014397046,0.146589354,-0.024560584,0.316158921,-0.199224278,-0.137218088,0.390918642,-0.207449183,-0.095794715,0.231389076,-0.514375806,0.233840987,0.003107829,-0.330508262,0.358642101,-0.087597713,-0.318148166
mir466,-0.025199499,-0.043962177,-0.2110091,0.011409453,0.104305185,0.060147434,0.2280166,0.072031394,-0.041216493,0.161743239,-0.104200646,0.012255856,0.014173694,0.155941755,-0.101112358,-0.03015103,0.228798062,0.217632413,-0.180793658,-0.284526348,-0.028803296,0.070597298,0.167809442,0.182158187,0.492420554,-0.260285616,-0.026204592,0.081125088,-0.22103478,-0.002139834,-0.204947084,0.201531857,-0.537514746,-0.27448383,-0.006981438,0.002007745,0.211517856,0.12872538,-0.373109251,0.218886793,0.016857266,-0.073689483,-0.222849771,-0.049933959,-0.163751543,0.157050371,-0.018826613,0.015248114,0.176411778,-0.080340229,-0.220068529,-0.253086984,-0.005762495,0.463466763,0.030477367,0.058774192,0.252369195,-0.537511826,-0.023696989,-0.128182158,-0.368545473,0.311507791,-0.203329399,-0.208938435
mir467,0.056914233,-0.170679301,-0.21982877,0.215391368,0.172784835,-0.1188512,0.214252099,0.074844673,-0.050008442,0.147624582,-0.199214518,0.051098358,-0.089769021,0.006349346,0.140351474,0.239068165,0.028906412,0.018249609,-0.308043122,0.005231083,-0.075895518,-0.200837925,0.106504925,0.13661997,0.455289841,-0.268829852,-0.039470259,0.185522616,0.017523859,0.032690052,-0.158892453,-0.074684858,-0.387015998,0.142975032,-0.023445889,-0.234161764,0.223649651,0.218408152,-0.115255892,0.258161515,-0.054866221,-0.064304553,-0.48605755,-0.009512818,-0.144614652,0.156792477,-0.02756159,0.08393392,0.055879943,-0.036952086,-0.365852892,-0.250568986,0.21642369,0.357338101,-0.097692303,0.071444027,0.235426411,-0.492371261,0.018933792,0.010251284,-0.044677332,0.359488845,-0.216596588,-0.473600566
mir468,0.017966297,-0.19523482,-0.162717804,0.009719452,0.201927349,-0.002552322,0.295936584,0.151862398,0.007074298,0.150613934,-0.105914526,0.054062709,-0.064841494,0.182431936,0.050775167,0.169282094,0.249708101,0.249602854,0.02829043,-0.03526314,0.123041891,-0.028263763,0.128636479,0.180081487,0.013312887,-0.366254479,-0.145049736,0.024315931,-0.042827789,0.043494139,-0.280154288,0.028328175,-0.57150805,-0.190480396,-0.087943226,0.068610333,0.15937601,0.136661157,-0.030218372,0.235016465,0.175506845,-0.133317322,-0.591568351,-0.046082713,-0.262324363,0.191037208,-0.189544082,0.138218641,0.047417231,0.11711783,0.330525458,-0.228729665,0.049718458,0.640356004,-0.255201906,-0.137425065,0.232751802,-0.558431447,-0.021187574,-0.008476586,-0.10576281,0.339944452,-0.177599907,0.022435296
mir469,-0.001929893,-0.186065271,-0.183911964,-0.161164284,0.145072669,0.08556246,0.262641549,0.130444199,-0.021141211,0.165762752,-0.024162181,-0.201825202,-0.123605624,0.117152922,0.07208696,-0.029305996,0.396805674,0.253397286,-0.318354189,0.241172671,-0.044878874,0.097495764,0.118027493,0.078133307,0.100625336,-0.371025711,-0.08254911,0.080375656,-0.126105785,0.063469917,-0.245663971,-0.042591222,-0.50298059,-0.164144695,0.020128852,0.087638393,0.345444947,0.079035595,-0.029513489,0.133134842,-0.019325517,-0.211368412,-0.295311421,-0.040063232,-0.25857541,0.230880648,-0.155143082,-0.041376419,0.214364946,-0.127144963,0.200309321,-0.275315046,-0.035243783,0.556289494,-0.154628113,-0.063202657,0.263832778,-0.610704958,0.091644421,-0.137728706,-0.084766798,0.419416636,-0.118872993,-0.176841885
mir470,-0.025679553,-0.155348882,-0.305059314,0.118829764,0.169093847,0.149141163,0.296828568,0.118396915,-0.022093335,0.153536588,0.047536511,0.065264232,-0.068789825,0.056979422,0.025065668,0.0634396,0.176701725,0.21901606,-0.000103193,-0.206316814,-0.114228517,-0.121726289,0.10508877,0.126765862,0.011265134,-0.399457306,-0.042069715,-0.003622465,-0.006313758,-0.007633694,-0.167293489,-0.281328827,-0.493044466,0.165146202,-0.140667737,0.119213909,0.275499254,0.135633424,-0.302155793,0.251421452,0.003908292,-0.161546469,-0.607073784,-0.049432699,-0.222294211,0.17754288,0.055364091,0.120966353,0.05758664,0.038825825,-0.268770665,-0.247911543,-0.052153036,0.371492565,-0.101198606,0.059337992,0.230166882,-0.614198804,0.172660992,-0.014976641,-0.091976419,0.39994207,-0.002481804,-0.291262895
mir471,0.08587233,-0.123447336,-0.152624622,-0.048290618,0.130286723,0.109619334,0.180824265,0.101941288,-0.013200273,0.167354703,-0.03771716,0.045332886,-0.074145168,0.141263559,0.090691529,0.070566081,0.357782274,-0.01659867,-0.080698937,-0.142766595,-0.13951011,0.040176522,0.182198226,0.086369082,0.278483629,-0.297227144,0.115500353,0.081829727,-0.153331399,0.002973186,-0.231868878,0.022207364,-0.577299178,-0.055579152,0.00569847,-0.073792465,0.257610679,0.091617815,0.195296451,0.213309199,0.011367483,0.012981876,-0.574148476,-0.018144039,-0.183529124,0.13359727,-0.013234981,0.086632133,-0.036520332,-0.167146459,-0.230860755,-0.181546003,-0.101801321,0.609921396,0.204414576,0.050500393,0.258156061,-0.531648695,-0.231521711,-0.087223031,-0.124391466,0.358245969,-0.1094938,-0.029235311
mir472,0.08136382,-0.050242994,-0.213386893,0.110884808,0.195252463,-0.037476473,0.20181489,0.111216351,-0.018521363,0.156259149,-0.045754582,0.04803244,-0.037212703,0.138531402,0.16585502,0.047346339,0.159618691,0.241805375,-0.002377382,0.020125592,0.057202544,-0.007608052,0.125224173,0.154818356,0.173852384,-0.363856286,0.262989998,0.032415088,-0.078708343,0.080311209,-0.265959412,-0.018886019,-0.384812891,-0.193327829,0.116282314,-0.066050239,0.040308177,0.097772144,0.105621867,0.300866455,0.080796756,0.089445725,-0.531078517,-0.048104275,-0.185843825,0.177082509,-0.019891029,0.346334457,0.135041282,-0.159086943,-0.270085365,-0.204270169,0.091472581,0.645566881,0.066673532,-0.237568602,0.278692126,-0.622750521,-0.081823543,-0.07316523,-0.11124263,0.383651733,-0.143042535,-0.360237807
mir473,0.027856382,-0.190984398,-0.319876581,0.230160907,0.180040628,0.104838811,0.302154988,0.12875323,0.088587873,0.151050091,-0.23150304,-0.03534808,-0.125684127,0.005650885,0.067113832,-0.008128905,0.134379923,0.20367083,-0.125147536,-0.156428322,0.235245377,-0.130136833,0.118355848,0.166807622,0.300486147,-0.305841714,0.003423951,0.05481958,0.131250769,-0.003822024,-0.215573534,-0.214919403,-0.544875801,0.244427055,-0.120177045,-0.063262008,0.158964962,0.318164825,0.267954707,0.221979439,0.047456529,-0.22199671,-0.62627238,0.042130474,-0.238901168,0.169910073,-0.039086923,0.007058959,0.03313696,0.008528356,0.043773253,-0.300141305,-0.03260782,0.255454123,-0.21670343,0.124165289,0.193891466,-0.521904051,0.172295913,-0.170355856,-0.012496106,0.27836594,0.067465171,-0.189995274
mir474,0.112094857,-0.141672164,-0.351460993,0.134791985,0.214939371,-0.171088308,0.217039496,0.123451658,0.058395986,0.15203242,-0.218648046,0.13956134,-0.034116846,-0.027967362,0.032686736,-0.11767783,0.178661272,0.339470863,-0.073427171,0.191180483,0.176053405,-0.220363349,0.098689899,0.064838506,0.133711606,-0.308051437,0.093225792,0.065883942,0.122455858,0.053853475,-0.193208143,0.10908968,-0.394497871,-0.086288303,-0.089156643,-0.047876567,0.125786945,0.343829691,-0.09224844,0.260068417,-0.023882696,-0.054365817,-0.545399785,-0.054620262,-0.227379069,0.131090611,0.117679723,0.140642837,-7.37E-05,-0.041100129,-0.387897581,-0.299887627,-0.096549533,0.269735247,-0.079560116,-0.108928047,0.152203441,-0.55390507,-0.081769079,-0.179866523,-0.06969142,0.483205914,-0.311841667,-0.323858887
mir475,-0.04846815,-0.149563268,-0.291360438,0.088855587,0.099024266,-0.087351963,0.214408472,0.096381947,-0.034501635,0.103685528,0.049175028,0.0767757,-0.080169588,0.124695577,0.042090729,0.015177527,0.269743413,0.059115265,-0.007200535,-0.136835873,0.003668072,0.140120745,0.139096603,0.063035131,0.364552528,-0.33593297,0.109284297,0.076717384,-0.172085419,0.061443646,-0.216501534,-0.081623085,-0.461462021,-0.129047036,-0.153080255,-0.133032992,0.460414529,0.047357313,0.459204316,0.223403484,-0.203066319,-0.055872418,-0.272040516,-0.038644496,-0.214836389,0.164744705,-0.098960362,-0.051835474,-0.152116761,0.010203856,0.187287599,-0.248378843,-0.034133304,0.362555712,0.050277419,0.187287346,0.241038531,-0.593055427,0.272129565,-0.134109616,-0.216941237,0.300249934,-0.18025431,-0.335954845
mir476,-0.059877981,-0.197333053,-0.15956682,0.182306126,0.142192796,0.043643467,0.160290003,0.078843579,0.030780241,0.183536127,-0.024557916,-0.070304669,-0.174742132,-0.09703555,-0.017323585,0.115878224,0.267433465,0.114183374,-0.255575687,-0.074080594,0.021095837,-0.209500074,0.112847991,0.114434995,0.328852296,-0.312521249,0.041499779,0.129152045,-0.046485763,0.016237631,-0.170712337,-0.205166474,-0.557691991,-0.003745886,-0.232951596,-0.082736984,0.398652136,0.271618307,0.131565034,0.19609423,-0.011684721,-0.210573286,-0.248949796,-0.024712315,-0.237838984,0.158908233,-0.25489381,0.100785457,-0.01714744,0.064389586,-0.373431027,-0.272821605,0.094789714,0.432142079,0.178397045,0.031435762,0.201422125,-0.503148198,-0.161102906,-0.189521119,-0.177189752,0.20522365,-0.031679254,-0.086883515
mir477,0.162231967,-0.168856069,-0.275737196,0.165347576,0.148102716,-0.058885574,0.354921043,0.080535017,0.082414605,0.202722609,-0.053160377,0.084621273,-0.049632315,0.061628558,-0.035670549,-0.021936683,0.068454154,0.155339211,-0.214133218,-0.099040136,-0.234810293,-0.014131173,0.128637731,0.17674908,0.183140337,-0.550845206,-0.065983318,-0.073495753,0.034110606,0.045785554,-0.247448146,0.031583045,-0.522553146,0.047269717,0.0685165,-0.205630377,0.348839343,0.26662001,0.233603388,0.087877169,0.070609577,-0.031764779,-0.471680909,-0.037511472,-0.314557821,0.193000466,-0.084817022,-0.042133208,-0.047658186,0.085574768,0.246149048,-0.36490798,-0.124739379,0.545889676,0.135736004,0.137907609,0.302470356,-0.769541085,-0.029821185,-0.214473963,-0.200379699,0.294684589,-0.13568455,-0.225932911
mir478,-0.061544184,-0.056931239,-0.087284528,0.204171091,0.104081184,0.094039991,0.177208066,0.106093854,0.065685369,0.190084681,-0.064611383,-0.037578035,-0.181301564,-0.043010946,0.102810524,0.094417438,-0.041147824,0.305511385,0.059069041,-0.052181378,0.21606645,0.017185027,0.110652655,0.051918402,0.340775311,-0.19304876,-0.125391901,0.10004843,-0.062155865,0.025669251,-0.230796069,0.019030396,-0.494913965,-0.451444745,-0.068435594,-0.146625847,0.290960878,0.164508224,-0.393926531,0.226137981,-0.08763019,-0.0204666,-0.436380178,0.010671524,-0.117333524,0.148376495,-0.101623096,-0.034338512,0.126833484,-0.152825415,0.106456026,-0.234301507,-0.277678609,0.483328313,-0.177455261,-0.122987978,0.256515235,-0.390973866,-0.142720699,-0.158157438,-0.239493862,0.208268419,-0.134556815,-0.029457027
