SMID,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63
comp175,0.044552907,-0.055425283,0.064185441,0.042177543,-0.048950531,0.520286858,-0.043309506,-0.074615017,-0.007816746,0.11359977,0.076924674,0.053984147,-0.033571869,-0.044946525,-0.016748359,0.017164377,-0.036677223,-0.027480258,-0.097372659,0.034295056,0.055855453,-0.103235953,0.024728687,-0.371299744,-0.001520002,-0.314302713,0.021161413,0.01438705,0.004643038,0.032513767,-0.053564217,0.234723106,-0.023126595,0.057179403,0.215229928,-0.008277349,-0.146177664,0.079075113,-0.02104531,-0.006937448,0.486186206,0.009438629,-0.027642766,-0.024629636,-0.010091568,0.388760597,-0.030493611,-0.034631524,0.001669572,0.046145804,0.024847776,-0.167303562,0.049849108,0.048866034,0.357091844,-0.019213557,-0.018841486,0.033685815,-0.068453439,-0.0097439,0.120193504,0.032341551,-0.342274189,0.063145265
comp176,0.069189355,-0.006680775,0.051750153,0.116142258,-0.041072834,0.506854415,0.010949665,-0.091532037,-0.081652455,0.099488378,0.074972108,0.015568376,-0.040513743,-0.051281881,0.083366431,-0.003651559,-0.01514385,0.009811978,0.00976317,0.018672094,0.102411196,-0.037395213,0.045183707,-0.441984266,-0.003214454,-0.163195416,0.040431317,0.001338728,-0.001354904,0.051012039,0.012198557,0.258907229,0.009710629,0.087227367,0.191353425,0.016932467,-0.181137025,0.0391073,-0.090542249,-0.024106311,0.300265253,0.015442756,-0.028769394,-0.008422028,0.013605812,0.380042464,-0.025658438,-0.025205178,0.016958769,0.04758551,0.01747632,-0.218322352,0.031979512,0.041034989,0.326452672,-0.069615215,0.006659716,0.091070712,-0.05600426,-0.005153095,0.176590085,0.034849402,-0.358646989,0.068857826
comp177,0.067867778,-0.012866356,-0.027746059,0.011235677,-0.029140366,0.46992746,-0.001583233,-0.07424055,-0.094181746,0.029761842,-0.244472951,0.01439625,-0.017213808,0.07041923,-0.014830044,0.014266565,-0.007313654,0.037979487,-0.023525525,0.042713612,0.073687024,-0.111092381,0.071171336,-0.244773015,-0.049313623,-0.185091615,0.03760843,0.049060185,0.038574684,0.140913516,-0.055499405,0.211408287,0.080395244,0.057650328,0.102530509,-0.023185505,-0.170567125,-0.059602223,0.015250981,-0.010963027,0.310785502,0.050470024,-0.032956973,0.012458152,0.01983528,0.384208411,0.008507155,-0.21516408,-0.095585302,0.043461077,0.012834162,-0.278890938,-0.029470906,0.068376422,0.307861567,-0.030634943,0.059077688,0.03137996,0.029562084,-0.005665313,0.169387102,-0.001431157,-0.289318681,0.095638707
comp178,0.032957017,0.020491302,-0.154677033,-0.00150081,-0.031128481,0.40012911,-0.254677832,-0.05969898,0.060016397,0.017957894,0.003920959,-0.011861158,-0.013446921,0.024363453,0.020081466,0.025024958,-0.011367226,-0.002147747,0.016531669,-0.005316883,0.087360881,-0.013474801,0.08910086,-0.224696532,0.049396813,-0.244268864,0.050178133,0.016051115,0.096721373,0.140898302,0.016236614,0.244506299,0.052327476,0.045918152,0.091711402,0.061850596,-0.087910116,-0.053507823,-0.024582962,0.058288373,0.27890718,0.006990519,-0.021313578,-0.052586168,0.054698158,0.348871022,-0.045332529,-0.218707323,0.144260019,-0.032850727,0.019179702,-0.203274891,0.019601755,0.075436324,0.299904108,0.072117254,0.079857402,0.051718146,0.09680213,-0.03513658,0.187960282,0.014256506,-0.262366176,0.053081177
comp179,0.058394309,-0.015467145,-0.923688054,-0.015974101,-0.030671183,0.304631084,-0.353461057,0.008557561,-0.051922604,0.024459638,-0.005575841,0.010643845,-0.006681752,-0.017884849,0.07239268,0.093790509,-0.05533332,-0.023039272,-0.031461209,0.023541547,-0.14053914,0.026434442,0.085229471,-0.091686346,-0.09202116,-0.208146825,-0.555238068,0.040019367,-0.026997868,0.083963722,-0.032827232,-0.050542746,0.050302915,0.096217245,0.111750253,0.026439464,0.168672249,0.012883508,-0.114372805,0.102255069,0.100532562,-0.084292307,-0.03892301,0.005341952,0.00697999,0.449991047,0.043238271,-0.456769437,0.065009132,-0.12968415,0.098309785,-0.078384779,0.056431394,-0.044251569,0.479777992,-0.033667501,-0.004697821,-0.056627039,-0.042212151,0.004586613,-0.084916607,0.011260848,-0.829220831,0.073186286
comp180,0.068528377,-0.006146802,-0.511337757,-0.015194342,-0.036007669,0.356925279,-0.367847443,0.05178846,-0.025824273,0.033592992,0.092287429,0.118518367,-0.01313967,-0.049463645,0.05615598,-0.013730266,-0.017013218,-9.20E-06,0.051715977,0.030882446,-0.003238916,-0.068117499,0.104349226,-0.164364025,0.024791513,-0.218738467,0.005529541,0.003145147,0.006285694,0.113122672,-0.000563471,0.217753842,-0.093410715,0.056432635,0.081229374,-0.007450264,-0.031792842,-0.080611646,-0.097376861,-0.0541531,0.147569954,-0.022584535,-0.012451866,-0.043066014,-0.019988997,0.400228351,-0.004119838,-0.290423483,0.004973888,0.002879175,0.036522061,-0.114566296,0.076188244,0.012849114,0.28085342,-0.033145353,0.046680275,-0.100146234,0.062916115,0.040309977,0.124120496,0.048238825,-0.418746442,0.074756689
comp181,0.092757538,-0.21632418,-0.997264028,-0.015065082,-0.000833222,0.153238595,-0.007113626,0.193743438,-0.086361013,-0.104941271,0.04831044,0.024991523,-0.003591174,-0.062740929,0.463545024,0.394913435,0.023426741,-0.090639405,-0.015138327,0.007464101,-0.091085352,-0.060374718,0.008705003,-0.020588594,-0.04370892,-0.12779513,-0.972415686,0.083656035,-0.068836138,0.13358289,0.144030392,-0.137382731,0.032506015,0.181408554,-0.054668821,0.049707126,0.022325335,0.046639882,-0.236372143,0.158465073,0.109596908,0.130499646,-0.289601535,0.115802653,0.066631831,0.513418317,-0.001776259,-0.901328683,-0.097270258,-0.070380308,0.384956181,-0.120153531,0.040843021,-0.38556537,0.719462752,-0.013147751,-0.163173646,0.105585434,-0.048688553,-0.359648377,-0.860070407,0.015833369,-0.959192514,0.007304311
comp182,0.107536547,-0.008544541,0.05514035,0.074407212,-0.032243211,0.478968561,-0.299038857,-0.059500661,-0.106060527,0.062189505,0.021074608,0.055791151,-0.032216713,0.019980483,-0.007473117,-0.05424124,-0.054465409,-0.00184067,-0.033114977,0.03576944,0.125360951,0.02703861,0.009191277,-0.333282381,-0.02064696,-0.351753235,0.023726108,-0.012133408,0.034080517,0.038286638,0.011059071,0.266369581,-0.002935877,0.04328629,0.105398558,0.043447491,-0.157911226,-0.036175519,-0.00764114,0.067556754,0.564692676,0.002831043,0.008014575,-0.00150789,-0.079751454,0.346648216,-0.01094896,-0.115279309,-0.003154015,0.002805009,0.026235353,-0.174849197,0.035032559,0.044714972,0.252583474,0.050283972,0.013878772,0.012547784,0.060916431,-0.02692084,0.138957351,-0.009992314,-0.323428214,0.111984447
comp183,0.072531931,-0.081346273,-0.983548462,-0.007215939,-0.009332334,0.190291852,0.03823382,0.2189596,0.006386531,0.044321429,0.055385802,-0.011799142,-0.005282282,-0.08059521,0.127947986,0.139537111,-0.032613706,0.184512913,-0.015373264,0.013931476,-0.033759225,0.149021313,0.060089245,-0.118823841,-0.191798285,-0.241931528,-0.80473572,0.085805207,-0.155896395,0.079040825,0.100489452,-0.150555,0.035827078,0.108490855,0.071361125,0.096605562,0.184513092,0.042127177,-0.092969269,0.159761772,0.106178552,-0.010871434,-0.035704426,0.087770544,0.037873268,0.415419221,0.027206874,-0.536970377,-0.125838757,-0.098493196,0.095469713,-0.124146357,0.080306716,-0.098145545,0.403139889,-0.063975982,-0.079468809,-0.076511994,-0.061854552,-0.009345002,-0.144690514,0.043254286,-0.916299701,0.074119702
comp184,0.052815557,-0.054922678,0.060722969,0.161285758,-0.025679234,0.433426768,-0.354347378,0.031135118,0.010622287,0.093464144,0.105106093,0.115405299,-0.037508961,-0.027660977,-0.003136378,0.006727842,-0.008739088,0.031017086,-0.012283243,-0.002280063,0.117477134,-0.066366963,0.046941839,-0.411817968,0.028152389,-0.230258226,0.024736634,-0.005626203,-0.011229899,0.029884549,-0.025097232,0.240907297,0.010417053,0.052757196,0.145128608,-0.020932633,-0.175047398,-0.038252298,-0.061743353,0.014362937,0.272066563,-0.057495084,-0.061953481,-0.023820205,0.021929175,0.429708362,-0.135167718,-0.043867484,-0.021080125,-0.025448382,0.021002764,-0.130967557,0.00971377,-0.001989996,0.293666959,-0.028389057,0.047913767,0.057354406,-0.037542198,-0.001329594,0.191747218,0.023347571,-0.350720137,-0.002138687
comp185,0.06011897,-0.03918504,-0.880984545,-0.018639032,-0.017740484,0.328385234,-0.363624066,-0.073323317,-0.040288113,0.020607851,0.063929252,0.129615828,-0.00653478,-0.000450032,0.020069376,0.048087969,-0.049670868,-0.104525097,-0.021764234,0.092631146,-0.088048339,-0.082391374,0.074151874,-0.123385325,-0.024631366,-0.197245404,-0.420068592,-0.010787948,0.038994111,0.084465623,0.05643497,0.053868558,-0.018676836,0.08490175,0.097837247,0.028909899,0.126005024,-0.001645064,-0.071244098,0.107016422,0.09387818,-0.083305292,0.017803531,0.008352058,0.116547696,0.481559455,0.061182454,-0.416176647,0.016866209,-0.062030531,0.091793478,-0.071829952,-0.025093783,-0.017150862,0.386583984,0.011534965,0.011298668,-0.131565958,0.002881604,-0.076271221,-0.028653568,0.045987092,-0.770969331,0.041712895
comp186,0.12601462,-0.016863102,0.030695241,0.132697582,-0.023740385,0.535288513,-0.412013531,-0.040452991,-0.00263511,0.028675968,0.091760501,0.060057513,-0.014028839,-0.047112446,0.036023103,-0.05071193,-0.004791069,0.029790116,-0.021102823,0.034403145,0.129459843,-0.092476472,-0.012450689,-0.280910224,-0.017975444,-0.334651142,0.027294507,0.021004597,-0.035816483,0.095201612,0.011096428,0.320470542,-0.008387235,0.040089641,0.055479828,0.024057681,-0.196702823,-0.020262018,-0.046830144,0.045123652,0.427665532,0.048203927,-0.011626571,-0.016986456,-0.08165209,0.167347625,-0.046972934,-0.112167947,0.048360869,0.032694209,0.008096427,-0.266737491,0.14515011,0.029546339,0.248924345,-0.013444176,0.015373792,0.051369183,-0.014207897,0.014135882,0.163002372,0.063459709,-0.346758932,0.035371225
comp187,0.05737409,0.02572819,-0.262822717,-0.009845334,-0.029117949,0.39642036,-0.065602556,-0.029427586,-0.016344378,0.028088264,0.017870208,-0.010370863,-0.012499002,0.002593771,0.017231334,-0.02096631,-0.012727077,-0.027054956,0.054836567,-0.007680037,0.104347907,0.060745407,0.086747542,-0.172755897,0.005465483,-0.203141868,0.043326654,-0.039350744,-0.025728008,0.122268707,-0.008445265,0.147076458,-0.007341046,0.073264033,0.108804256,-0.037974484,-0.082666278,-0.017741466,-0.041870154,-0.028793253,0.205312043,-0.016251864,-0.032569151,0.080596484,0.026313202,0.414011061,0.0160104,-0.267890334,-0.003424039,0.040525492,0.026037306,-0.145739108,0.009683573,0.008811807,0.269249737,-0.031522118,0.056066878,-0.099272929,-0.079519562,-0.030095028,0.183203742,-0.045329031,-0.376538962,0.054715279
comp188,0.103957996,-0.220505252,-0.996943235,-0.012160367,-0.001101709,0.229243472,-0.013232253,0.194700941,-0.053990331,-0.090271071,0.039351065,0.029517191,-0.004916223,-0.075093076,0.468686968,0.380755305,0.018213203,-0.036464062,0.104105279,0.019894043,-0.041050039,0.129440486,0.008645428,-0.016084053,-0.08323881,-0.197059557,-0.965676546,0.064404391,-0.127963915,0.143037021,0.164553717,-0.161059931,0.021755548,0.18293348,-0.032349162,0.018417483,0.064111605,0.049657468,-0.296231419,0.172368154,0.092554301,0.150460929,-0.222710505,0.120813437,-0.00477791,0.498763829,-0.001729539,-0.829146385,-0.133216515,-0.038068626,0.214146525,-0.094440669,0.059177093,-0.305219203,0.490663439,-0.006133803,-0.173243091,0.081225567,-0.052560419,-0.249468446,-0.705870688,0.012368989,-0.958168685,-0.004749113
comp189,0.09268751,0.011726676,-0.055874951,0.014490628,-0.028775232,0.488973856,-0.302235395,-0.071207255,0.063888244,0.020110078,0.00434854,0.053670391,-0.012124435,0.019601434,-0.004904893,0.014222511,-0.005717963,-0.017558031,0.019771799,0.051225793,0.065457664,0.03062794,0.068360411,-0.326200783,0.063580371,-0.237338409,0.043777853,-0.016220938,0.049967088,0.123775721,0.03956221,0.236298665,-0.018038757,0.056534976,0.075528294,0.030948976,-0.102924339,-0.028562175,-0.037440106,0.002717962,0.340140373,0.023355665,-0.010768387,-0.007605001,0.048880205,0.376334608,0.01370114,-0.180477545,0.00018688,0.059640814,0.011719406,-0.123141706,0.012331744,0.029932339,0.353106707,0.005359057,0.036070351,-0.033147641,0.060498498,-0.046505198,0.155657455,-0.007597265,-0.306278288,0.08555501
comp190,-0.028026896,-0.033442769,-0.696272373,-0.010407962,-0.038872432,0.269077212,-0.034528024,-0.024749553,0.043663781,0.018657641,0.086149506,0.012521191,-0.010870692,0.022207707,0.03230292,0.004345653,-0.043726169,-0.044762421,-0.075523302,0.092300184,-0.110504687,0.12759918,0.092173204,-0.146810457,-0.07145872,-0.22168985,-0.142275274,0.027759576,0.002318274,0.102156669,-0.00446897,0.10119053,0.004023846,0.05208528,0.084564537,-0.000415604,-0.003746782,-0.06891714,0.00024682,0.056134496,0.11283648,-0.047514904,-0.056537367,0.052751992,-0.096123166,0.362653524,-0.037749067,-0.292572945,-0.027189273,-0.037195075,0.050066769,-0.072810911,0.10202805,-0.006383285,0.361036569,0.038418964,-0.017214516,-0.048437584,-0.048158925,-0.006670401,0.110414602,0.070096612,-0.616561949,0.155267015
comp191,0.063762009,-0.105818026,-0.972010076,-0.014443427,-0.009017232,0.276669115,-0.333544672,0.0513529,-0.029427029,-0.006702578,0.076273456,0.135252312,-0.00482695,-0.042099349,0.137742281,0.11003039,-0.043479845,-0.059613332,0.009967682,0.059716851,-0.118983917,-0.093835779,0.059102722,-0.104034759,-0.051798068,-0.183425412,-0.779444337,-0.007237829,-0.053170212,0.07586357,0.121871218,0.012414454,0.004047373,0.127797514,0.039563201,-0.012191432,0.162337124,0.038529228,-0.080303006,0.159698129,0.103631228,-0.075831152,-0.033377226,0.011010225,0.060857017,0.449213803,0.044607271,-0.595059395,0.000711126,-0.079724558,0.124366492,-0.086286128,-0.024317734,-0.098108202,0.526827335,-0.061654836,-0.047809366,-0.069302939,-0.030798152,-0.104495481,-0.284223944,0.100089408,-0.908912003,0.04779223
comp192,-0.001325041,-0.011789504,-0.701435506,-0.0138171,-0.038193416,0.301452428,-0.067989312,-0.043409821,-0.002193,0.028968088,0.068371907,-0.010572789,-0.013722113,-0.014150235,0.017004527,0.017863663,-0.039429054,-0.021125365,-0.002223687,0.072624713,-0.039972156,0.089190975,0.077732302,-0.145814195,-0.015098888,-0.216497704,-0.125037685,0.006915429,-0.023153283,0.110382378,0.020217042,0.035629272,-0.010158249,0.062479168,0.102038033,0.006176497,-0.004134394,0.009838053,-0.075824022,-0.027087111,0.110511988,-0.05031769,-0.037523333,0.03946447,0.032597478,0.415590078,0.035399005,-0.323165536,-0.034347512,-0.012872207,0.060239643,-0.090744786,0.001112376,-0.001836311,0.299996376,-0.069211446,0.017826941,-0.056208875,0.038553942,-0.043703455,0.077885345,-0.076502167,-0.63198781,0.122323446
comp193,0.096112788,-0.022257142,-0.907999814,-0.018166302,-0.013499252,0.33542639,-0.037689798,0.05334878,-0.029099692,0.009159628,0.053907543,0.011071555,-0.006854592,0.030015226,0.013957382,0.058832705,-0.049830299,-0.081431508,-0.023584737,0.069228075,-0.095171176,0.14017123,0.076930434,-0.121147722,-0.061213512,-0.237560824,-0.544534028,-0.023931818,-0.05353158,0.090361118,0.040538192,-0.060334463,-0.00273873,0.086094916,0.123465821,0.048774049,0.109477378,0.009546818,-0.049331311,0.146548897,0.107205093,-0.023712596,-0.025959736,0.056328103,0.014031252,0.503816903,0.071670435,-0.473839521,-0.060009062,-0.038976561,0.090085149,-0.059400965,0.016064292,-0.029090051,0.432299137,-0.041763421,-0.002100323,-0.10186556,-0.028686909,-0.062227789,-0.060510155,0.07538256,-0.792699814,0.014289841
comp194,0.008665715,-0.017329443,-0.570812523,-0.011323126,-0.038111538,0.356625021,-0.070823468,-0.064435959,-0.021956729,0.02752162,0.033679873,0.010966625,-0.013784297,0.011250072,-0.024255624,0.007132155,-0.029931642,-0.060334768,0.00417167,0.052275598,-0.012409762,0.136816457,0.094627857,-0.140344232,-0.010748493,-0.229898974,-0.017647676,-0.034005374,0.016099971,0.118473053,-0.012586926,0.168479592,0.004333448,0.054737598,0.085620135,-0.026474984,0.008259541,-0.073051877,-0.009098732,0.00138534,0.134394825,0.029469432,-0.006987697,0.039878629,-0.020575436,0.424609274,0.000505742,-0.270262212,-0.009995069,-0.000908918,0.039742053,-0.107447229,-0.023971803,0.007296056,0.289619505,-0.004399613,0.027712084,-0.052801572,0.104672238,-0.026741944,0.169004276,0.028638164,-0.492361486,0.07017298
comp195,-0.006960061,0.00208037,-0.479197145,-0.009591768,-0.036439016,0.355838925,-0.026159458,-0.070907362,-0.01896308,0.030344224,-6.35E-05,-0.011851311,-0.014472958,0.051861733,-0.034519356,0.031635784,-0.024550721,-0.0828536,0.045089483,0.040808965,0.02932084,0.193846121,0.090941727,-0.152276337,-0.02390087,-0.251580328,0.032470949,-0.020326454,0.024476981,0.129000932,-0.041704256,0.131278604,-0.007536681,0.047628492,0.092797399,-0.05555933,0.00045464,-0.129791066,0.019365538,0.035452515,0.169747263,0.017858781,0.012180877,0.0402284,0.034344476,0.366948068,-0.061684523,-0.256718844,-0.021945925,-0.017676467,0.029633492,-0.153561756,-0.039381091,0.019069934,0.318408579,0.032714978,0.074634857,0.035618842,0.090346165,-0.062327653,0.180319861,0.023628732,-0.401115209,0.04433823
comp196,0.001435447,0.019130392,-0.731812298,-0.013327625,-0.035601284,0.29617396,-0.35615617,-0.053874679,-0.009983568,0.029101994,0.023272205,0.115467265,-0.012969271,0.004018711,0.038002636,-0.030219194,-0.043310508,-0.069350816,-0.008578858,0.011626333,-0.026211051,-0.07358107,0.082479402,-0.131665885,-0.043595955,-0.197878644,-0.17903465,0.031800341,0.035070483,0.108313918,0.015476591,0.101982422,0.026314992,0.071194172,0.092656665,0.078808725,0.013807035,-0.020047188,-0.021529879,0.005440759,0.104832917,0.007526913,-0.032156475,-0.015058092,0.016209248,0.390260309,0.056637138,-0.341063082,0.006317792,-0.054250237,0.070617199,-0.114291735,0.071833543,-0.000434299,0.304102421,-0.055545464,0.040495519,-0.107598603,0.017744368,-0.05824906,0.064585254,0.124524228,-0.692316115,0.112565883
comp197,0.072669372,-0.001690217,0.049076587,0.119888224,-0.040833183,0.491230309,-0.076518804,-0.024639104,-0.014338814,0.108418092,0.030695358,0.005205318,-0.039356362,-0.016519453,0.002873706,-0.039667316,-0.017914556,-0.07570798,-0.000103663,0.029340155,0.065035157,-0.076333113,0.040974792,-0.43125999,0.018024206,-0.22380349,0.042456053,0.005619801,0.0368164,0.052084886,-0.011821111,0.242495269,0.068171665,0.072458282,0.192986667,0.084991977,-0.205490008,0.05136054,-0.019105189,0.050361156,0.366912246,-0.000366347,-0.036204752,-0.018614911,0.030086918,0.319655538,-0.097064152,-0.026024893,0.073141225,0.020171372,0.01840654,-0.247123361,0.045046702,-0.049814351,0.346576989,0.002269359,0.037462417,0.072234772,-0.050114598,-0.040874902,0.165310249,0.03948186,-0.282583326,0.019754546
comp198,0.112920061,-0.055079576,0.082440697,0.076103061,-0.108668029,0.569378376,-0.0401504,-0.099435166,0.046444286,0.093874604,0.098376453,0.049307983,-0.047798201,0.001628575,-0.003757982,-0.025215536,-0.118045151,-0.024037892,-0.05583581,0.016200902,0.145093083,-0.092875108,0.096035659,-0.164347157,0.014472228,-0.194639876,0.024775945,-0.01017231,-0.00133667,0.040374476,0.079383209,0.204469249,-0.03188277,0.032842789,0.061770063,-0.0058856,-0.122411475,0.030765845,0.003523618,0.045391895,0.596295297,0.001923098,-0.028345967,0.00977629,0.028333111,0.368310779,0.001367373,-0.248176053,0.00835098,0.008121701,0.022491336,-0.123006105,0.048355248,0.044261176,0.345083475,-0.007244817,0.045865159,0.013282261,-0.011705004,-0.057538517,0.050349534,0.050937824,-0.321159989,0.017890437
comp199,0.092512734,-0.005703953,0.055121209,0.10248252,-0.021786392,0.450846612,-0.382540941,-0.093963012,0.076777913,0.096232332,0.093958847,0.115104854,-0.039031472,-0.035459071,0.021061445,-0.038168196,-0.016443159,-0.002888154,0.012563988,-0.00253376,0.101525612,-0.08231058,0.051312417,-0.351091415,0.002472072,-0.244890243,0.02538796,0.023308653,0.02372583,0.052198321,0.054322418,0.300649345,0.067996822,0.075523183,0.173718885,-0.014734515,-0.139960364,0.042611316,-0.053402454,0.011399833,0.397066474,0.043512519,0.049600173,-0.015292683,-0.004404486,0.295970529,-0.019840725,-0.043058336,-0.02297492,0.072182216,0.023434354,-0.227755621,0.015238104,0.033282794,0.336139321,-0.086968102,0.019754186,0.066268221,0.01009409,-0.014888081,0.160782471,0.018622298,-0.339030534,0.030026764
